id	average	std	tweet
1159538829486940160	0.3293209587378187	0.313228246405172	b'@alex29w Biased as fuck \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1159538872147206145	0.5300471308171029	0.3095349985753282	b'How I\xe2\x80\x99m supposed to stop smoking when everything annoying as fuck'
1159539210719846400	0.3241475267633024	0.2321760311801346	"b""@nielaxoxo bitch i got dope that i can't even smoke bc of it likeeee \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad"""
1159539211290198017	0.6592752726930926	0.2220702949144585	"b""@GoStudyUmer Didn't think that way shit \xf0\x9f\x98\x9d"""
1159539215123677184	0.2701016242901527	0.2484526617328792	"b""@HEAD_HQNCHQ I'm deleting all these tweets. The shit ain't funny and that's that Jeff LOL"""
1159539219653648385	0.5157537726852004	0.3035486144759678	get_tweets_single: failed to get tweet ID %s: %s1159539219653648385
1159539232366571521	0.2633666176789808	0.239201929362552	b'@asyxlynnn \xf0\x9f\x98\xad\xf0\x9f\x98\x82 bitch bye. That shit is FACTS.'
1159539240079974402	0.1882441799843389	0.2365488062760405	get_tweets_single: failed to get tweet ID %s: %s1159539240079974402
1159539253233233928	0.3111825038336707	0.3011716388368626	get_tweets_single: failed to get tweet ID %s: %s1159539253233233928
1159539256957779970	0.3148206397657255	0.2745206541856944	b'@atheist_cvnt Oh fuck I forgot about that'
1159539278659096576	0.5206117672346005	0.3345121440207868	get_tweets_single: failed to get tweet ID %s: %s1159539278659096576
1159539282513715201	0.3106806990747393	0.3058258626790994	b'Yo fuck that final'
1159539291464380417	0.5099394377291234	0.3077297685286601	get_tweets_single: failed to get tweet ID %s: %s1159539291464380417
1159495589643608069	0.222699940731795	0.2453960524565187	b'Keep your feelings off the tl, yo girl hates that shit!'
1159539298657546240	0.2703614300157058	0.2542438642639115	b'Ain\xe2\x80\x99t nothing wrong with that \xf0\x9f\x98\x82 https://t.co/HuHOF3BZnb'
1159535575118090240	0.2656246143744948	0.2424513250786714	get_tweets_single: failed to get tweet ID %s: %s1159535575118090240
1159539303128666112	0.1999725397510816	0.2280346895873325	"b""Letting them get y'all pregnant on top of that \xf0\x9f\x98\x82 https://t.co/gzqYCrjznl"""
1159539303338262528	0.2013681938808516	0.2440932739394488	b'@ZYTJavier What the fuck is she trying to demonstrate by trying her dog like that?? This bitch should be in jail \xf0\x9f\x98\xa1'
1159539328583905281	0.2102513390149936	0.2413558274204147	get_tweets_single: failed to get tweet ID %s: %s1159539328583905281
1159539332274892805	0.5836922605272366	0.127452086309376	"b""@OttisSnr @ManUtd That's the best thing to ever happen to a Manchester United shirt \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 Burn that Shit"""
1159539584319000582	0.7636744099290844	0.1826569033451665	b'@itsNICKSNIDER \xf0\x9f\xa5\xba dang shit must hurt or either I\xe2\x80\x99m in love \xf0\x9f\x98\x82\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
1159502606185582592	0.2672560396422445	0.2357508935359047	b'I fuck him up in the head'
1159539630594674693	0.4933839290170239	0.3090193538220863	get_tweets_single: failed to get tweet ID %s: %s1159539630594674693
1159539920010002432	0.4294434481107146	0.1651124088257871	b'@HoodieCurry That shit fun when you play with friends'
1159539978864615425	0.2258365423009797	0.2366518975096775	get_tweets_single: failed to get tweet ID %s: %s1159539978864615425
1159540024431431680	0.2120326526487532	0.2463737600078727	get_tweets_single: failed to get tweet ID %s: %s1159540024431431680
1159540335925760001	0.2742001352393176	0.2636582626168069	b'Y\xe2\x80\x99all I still can\xe2\x80\x99t believe this OMG he said fuck Chelsea lives \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1159529468878151682	0.2729013383275149	0.249884816940806	get_tweets_single: failed to get tweet ID %s: %s1159529468878151682
1159540411221860352	0.1831223374505805	0.2222794854123566	b'Once you deal with a toxic nigga he will always fuck up your vibe!suh leave that shit to the next bitch'
1159540415445504000	0.1858653367923602	0.2117008053618006	b'@GeraldoRivera Well, Dahmer murdered a bunch of people but he was otherwise law abiding. What a dumb ass comment. #DeportIllegals'
1159540678587760641	0.2040600761296789	0.214790575298778	b'@thaaBlack_1 He was useless stupid guy'
1159540709482999808	0.2376265672720904	0.2209577368556876	b'Chile that was hours ago. Let it go. \xf0\x9f\x99\x84 stupid.'
1159540411679019014	0.2434532751236484	0.2712959632757472	get_tweets_single: failed to get tweet ID %s: %s1159540411679019014
1159541043768913920	0.4326251165268113	0.2559698681455343	b'Baby wake the fuck up'
1159541047699156992	0.3699450374950504	0.2201143299837629	get_tweets_single: failed to get tweet ID %s: %s1159541047699156992
1159541064665063424	0.2082921791125341	0.22479676382786	b'@KEEMSTAR @brookehouts Shame the dog didn\xe2\x80\x99t bite her bitch ass face.'
1117480167012802571	0.2456218304631641	0.2093597288733484	b'Dont Forget To Remind People Who The Fuck You Are Incase They Start Getting To Comfortable!'
1159541093672919040	0.3069562619097886	0.2038769719240216	b'why is my mom wants me go to the fucking pool'
1159541110370439176	0.5906329272088805	0.2659885488092336	b'@xhiningxia what the fuck'
1159541131643957249	0.2920482811369204	0.2847081531525282	get_tweets_single: failed to get tweet ID %s: %s1159541131643957249
1158773979353616387	0.3921769736228814	0.1659210158350477	get_tweets_single: failed to get tweet ID %s: %s1158773979353616387
1159541422204313601	0.2160281332968623	0.2482670881470228	b'I\xe2\x80\x99m ctfu bitches niggas be so thurl until they not on good terms now he a nut ass nigga\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\xad'
1159492182878883840	0.2574969338075505	0.248600343859082	b'Absolute shitshow. These owners do not give a shit'
1159541514739027969	0.3647064348310591	0.249758842371351	get_tweets_single: failed to get tweet ID %s: %s1159541514739027969
1159541534796275712	0.1946631465533758	0.2299109771164717	get_tweets_single: failed to get tweet ID %s: %s1159541534796275712
1159541543369355264	0.2529901028832749	0.242603657353089	b'I never post on shit like this but @brookehouts you\xe2\x80\x99re a disgusting piece of shit get in the bin x (not the recycling one)'
1159541786198495232	0.426807897674582	0.2536060853931399	get_tweets_single: failed to get tweet ID %s: %s1159541786198495232
1159541793517658112	0.3029560035047223	0.2892194037580823	b'@notanexofan @Jeff__Benjamin @knetsonbaekhyun @SMTOWNGLOBAL @CapitolRecords Shut the fuck up'
1159541801134501894	0.6721249839680283	0.2231379777259308	get_tweets_single: failed to get tweet ID %s: %s1159541801134501894
1159541819803181056	0.6668145409105255	0.143525848283518	get_tweets_single: failed to get tweet ID %s: %s1159541819803181056
1159541823968296967	0.2826848064467537	0.2808677990568651	b'@brookehouts You\xe2\x80\x99re the biggest piece of shit out there my dude'
1159346848340955139	0.1851252812178555	0.2213298370926901	b'a big fuck u to all my pants with fake pockets. you make me look like a fool when i try to put my phone in the butt pocket.'
1159297384683331584	0.3360218628846486	0.2592390495653231	b'Stop taking pictures with dead animals ya fucking weirdos'
1159542235492278272	0.3219204331473981	0.2713312989868057	get_tweets_single: failed to get tweet ID %s: %s1159542235492278272
1159542256770125826	0.4878681648847684	0.2090586167330893	get_tweets_single: failed to get tweet ID %s: %s1159542256770125826
1159542536903569410	0.3103907704476184	0.2205295562472882	"b""@cjcheesecake That's disgusting what sort of roll model is she teaching her kids those type of values awful parent vile"""
1159542541416615936	0.3788283675758551	0.2286042241411773	"b'""When I die, fuck it, I wanna go to hell\n\'Cause I\'m a piece of shit, it ain\'t hard to fuckin\' tell""'"
1159542608021954561	0.2305050811181201	0.2365363589694785	b'@brookehouts You fucking piece of shit!! Abusing your dog you want shooting with shit'
1159542616754675717	0.2062882840071622	0.2135835370545373	b'@yungbabytate that shit is fye until down the line you realize theres no amount of saucy young nigga you can be for that to have been okay'
1159542624556109824	0.3884819935108025	0.2062408561867786	"b""Same, but fuck it. At least I ain't no broke nigga\xf0\x9f\x98\x8a\xf0\x9f\xa4\xab\xf0\x9f\x92\xaf\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbd https://t.co/VSXvNUDjNO"""
1159542415918637057	0.7671692005799976	0.1855968970478534	get_tweets_single: failed to get tweet ID %s: %s1159542415918637057
1159519444231737345	0.3701865277209635	0.2276220240047195	b'My day just went from straight to they way I\xe2\x80\x99m feelin I\xe2\x80\x99ll slap the shit out somebody'
1159542876499578881	0.4148706877204253	0.2568923684424226	get_tweets_single: failed to get tweet ID %s: %s1159542876499578881
1159542922439811072	0.1851584779128896	0.2240690464400458	"b""@Anele The guy has 'child rapist' in his bio. Just gone report his sick ugly ass."""
1159541479053959169	0.1950020028215828	0.2192035890309085	"b""@adoreniqua The mom wasn't shit off rip. Who drives their children to go fight?: Bitches"""
1159542931197505537	0.1777203238007593	0.2177886091766441	"b""@MarkDice If you would shut up it won't happen keep it up and it will happen again so shut the hell up you idiot"""
1159542943834877952	0.1664093656721263	0.1845807655573692	b'@GeorgeTakei Trump is the fake news. Inaction  and useless incompetent  buffoon.'
1159373530045153280	0.2910453799217808	0.2894936240801929	b'@flyburgerfly what the fuck is wrong with u'
1159541292663300096	0.2618110281765056	0.2642257467816621	b'Nobody is getting out alive \n\nJust say what the fuck You want'
1159543237360660480	0.3481771671808436	0.21136413683501	b'@Bhytes1 Who the hell would write negative awful shit about you anyway'
1159542086892478465	0.3268141267572453	0.2512848303993761	get_tweets_single: failed to get tweet ID %s: %s1159542086892478465
1159543254368624640	0.1748567338044284	0.1926450046703308	get_tweets_single: failed to get tweet ID %s: %s1159543254368624640
1159539238821437441	0.2578636546381021	0.2562635406930761	"b""Fuck y'all weird. Make a second account for all your shitty porn shit. You'll never be treated that way anyways \xf0\x9f\xa4\xad"""
1159543270827069440	0.2500082342061816	0.2537468949112514	b'@BorisJohnson Fuck Off you unelected prick!'
1159543282445225985	0.1991992195199888	0.2037662489545181	b'You ever just been looking at the side of a nigga face and wanted to just punch his ass \xf0\x9f\x99\x84'
1159539472687669248	0.2282129606420246	0.2326190068093019	b'@MarcKinchen @GoldenBeeEC1 Do they know who the fuck you are \xf0\x9f\x98\x82'
1159543337872953344	0.6612296620859485	0.1724070939941402	get_tweets_single: failed to get tweet ID %s: %s1159543337872953344
1159543573223628800	0.1847724896205408	0.2025754334182608	get_tweets_single: failed to get tweet ID %s: %s1159543573223628800
1158180503687704576	0.3023524174444433	0.2520652195004459	b'they say snakes in the grass so imma cut this shit'
1121489469734117376	0.3877316553840066	0.2441620777928292	b'Never underestimate the beauty in telling toxic people in your life to fuck off.'
1159543673710772224	0.6881123766461479	0.1298227343392173	get_tweets_single: failed to get tweet ID %s: %s1159543673710772224
1159543947431051264	0.3868832034311681	0.2476370519127831	"b""what the fuck is ex's hair"""
1159543988065619969	0.2792738926691283	0.2630435767974729	b'yooo who the fuck hacking all the accounts all i want to see is some cute ass animals not some guys fucking what the hell'
1159544042407038976	0.3334827030327535	0.2148470546570092	get_tweets_single: failed to get tweet ID %s: %s1159544042407038976
1159544063282094081	0.2979672634634493	0.2584414556654953	b'@decadentmousse also god the complete revulsion majima shows any time sagawa touches him BREAKS MY FUCKING HEART'
1159544390655852549	0.2473550553132623	0.2204329445159864	get_tweets_single: failed to get tweet ID %s: %s1159544390655852549
1159544407487471616	0.2424737070223866	0.2499252627409237	b'that girl who beat the fuck out of that dog on youtube has had her followers shoot up, y\xe2\x80\x99all gross as fuck'
1159544424164134920	0.6186602866580337	0.2125880498595652	"b""@Emerald_dll Just give me the fucking stick I'll pay for it"""
1159544654767017991	0.4889091009783518	0.3568247843133922	get_tweets_single: failed to get tweet ID %s: %s1159544654767017991
1159544679974744064	0.3455487029162065	0.2572170265186641	get_tweets_single: failed to get tweet ID %s: %s1159544679974744064
1159544717731696641	0.3757300834050194	0.2164801443179353	get_tweets_single: failed to get tweet ID %s: %s1159544717731696641
1159540720572739584	0.2376156853627288	0.2394705430990535	"b'""Fuck you Jonesy your mom shot cum straight across the room and killed my Siamese fighting fish threw off the ph levels in my aquarium""'"
1159545036733911041	0.378681467003355	0.219270504079548	"b""@kcbyoungblood \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad shit like that is why I'm bald now but the jokes never stop"""
1159543743147630592	0.2245045830519789	0.2507622660520424	get_tweets_single: failed to get tweet ID %s: %s1159543743147630592
1159328169658183685	0.4441347617479801	0.2892947238940162	b'me: *sneezes* \n\ned: yeeesssss burn those calories\n\nme: bitch what the fuck'
1159477790208663554	0.2574646471415642	0.2349638412737865	b'no I do not wanna talk about the jonas brothers concert last night .. yes bitch was crying'
1159545124822454272	0.6831328481823848	0.1854412713781274	get_tweets_single: failed to get tweet ID %s: %s1159545124822454272
1159545418528841728	0.2774275559526618	0.2522480948183975	get_tweets_single: failed to get tweet ID %s: %s1159545418528841728
1159545426502176768	0.544387895620019	0.3403984462143311	get_tweets_single: failed to get tweet ID %s: %s1159545426502176768
1159155694857310208	0.1951754348228434	0.2218200085134629	b'Be a shame if I took your bitch in a mesh crop top... \xf0\x9f\x92\x81\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'
1159545451839971333	0.3127144197734378	0.2407675220636175	b'9 loads in, hosting ass up in Lincoln park cum use my wet hole'
1159545468621336577	0.1683947813649259	0.1978801892306526	get_tweets_single: failed to get tweet ID %s: %s1159545468621336577
1159545498560282629	0.2352631478667707	0.2404003285063468	b'I\xe2\x80\x99m not even in my feelings, I just hate when a liar continue to lie, that shit is weird'
1159534325546852358	0.1975175620153442	0.2305986635042619	get_tweets_single: failed to get tweet ID %s: %s1159534325546852358
1159545523361243136	0.2330642627932206	0.2265811559917005	b'@JrockIBetItBuzz on god the only 40 I know is on my hip &amp; the crazy part is a nigga in his early 30\xe2\x80\x99s \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'
1158443389035134976	0.2448241449891625	0.2475912421708333	b'bitches really be going outside with no money...just vans &amp; plans\xf0\x9f\xa5\xba'
1159545817390362625	0.174770707113794	0.2031908407443713	get_tweets_single: failed to get tweet ID %s: %s1159545817390362625
1159545817818120193	0.4987624900833029	0.2824653218842866	get_tweets_single: failed to get tweet ID %s: %s1159545817818120193
1159202098967240705	0.2602261510578897	0.2508453059342415	get_tweets_single: failed to get tweet ID %s: %s1159202098967240705
1159542366593867777	0.6209657861000702	0.0778603125642902	get_tweets_single: failed to get tweet ID %s: %s1159542366593867777
1159545896490741761	0.2038887539220069	0.2319709488287928	b'sagittarius and leos speak they mind regardless, we gone talk our shit and be real \xf0\x9f\x98\x82\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f that\xe2\x80\x99s why they hate us \xf0\x9f\xa4\xaa'
1159545913335062529	0.5279116837882771	0.3486946905555562	b'@DickLov17524881 @WhoIsPhillScott I was thinking the same thing like this nigga be having some fine ass dudes'
1159545918129135618	0.2074896214517422	0.237247651554657	b'Niggas be mad when they \xe2\x80\x9cShoot the club up\xe2\x80\x9d. But a bitch gotta bullet proof vest \xf0\x9f\xa4\xaa\n\nReal hoes know \xe2\x80\xbc\xef\xb8\x8f'
1159545454763266049	0.2555829185358192	0.2683534026184914	get_tweets_single: failed to get tweet ID %s: %s1159545454763266049
1159546211457818625	0.2587085768029577	0.2614849085061203	b'y\xe2\x80\x99all this shit made me choke on my drink \xf0\x9f\x98\xad\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/QSwk6ViVbv'
1159546224413990914	0.7885535192218703	0.1488293875702213	get_tweets_single: failed to get tweet ID %s: %s1159546224413990914
1159546224686575617	0.264948522576197	0.2711428310898315	b'@realDonaldTrump What the fuck is wrong with you??!?'
1159525169150533633	0.3892499928028061	0.2250190156583123	get_tweets_single: failed to get tweet ID %s: %s1159525169150533633
1159546237546188800	0.2577920125810016	0.2574292957983932	get_tweets_single: failed to get tweet ID %s: %s1159546237546188800
1159545434001563648	0.4296106965020173	0.232415722142227	b'@ThaMuva @ColeLovesUuu Facts, that shit sexy. Wanna girl with a fat ass gotta love everything that come wit it \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe I love the pudge \xf0\x9f\x96\xa4'
1159546270127542272	0.6493665455674532	0.2217782838232338	"b""@LawyerKyle @SteveMcRae_ @SoundCloud Did he really move? haha. Process servers I'm sure deal with this shit all the time though."""
1159546283276865536	0.6901917658460195	0.1334394710119895	b'Y\xe2\x80\x99all done with the hot boy &amp; hot girl summer talk? Lol I think that shit so lame lol or is it im just getting too old for this shit lol'
1159546567411601408	0.2433193479468744	0.2480819264835117	b'@BorisJohnson Fuck off you pound shop trump'
1159541232026226688	0.3481078742038519	0.2241433890060044	b'just because I find someone attractive doesn\xe2\x80\x99t mean that I like them, you stupid asses lol'
1159546580124524544	0.4219614481640786	0.3673334246344401	b'LMAO....\nYou ppl are weird \nIdiot \n2 https://t.co/xTOeK62KD0'
1156979353617498112	0.1702172690783244	0.1980726369611444	b'if we together and yo ex die and you cry, bitch you single'
1159538468881457152	0.4549732297976658	0.3039315217787859	"b""@TomiLahren You're a fucking idiot."""
1159545715594584064	0.1860569539583961	0.2299726425426847	get_tweets_single: failed to get tweet ID %s: %s1159545715594584064
1159546951303606274	0.2997407678724373	0.2101806732408123	b'@ROBYNwiththeY Shitttt . Bitch i wish it was me lmao she pretty af \xf0\x9f\x98\x82\xf0\x9f\x98\x8d'
1159546976163323905	0.7274428712244818	0.1006212000815253	b'@twilightsthorn that shit was one of my favorite shows what the fuck'
1159547008878895104	0.2181502981358336	0.2294797568576412	get_tweets_single: failed to get tweet ID %s: %s1159547008878895104
1159547020354265088	0.1894706258934564	0.1988599676143291	get_tweets_single: failed to get tweet ID %s: %s1159547020354265088
1159547275284082688	0.2851234865311348	0.2528160092703956	get_tweets_single: failed to get tweet ID %s: %s1159547275284082688
1159547293210689542	0.1985866880848664	0.2231633441160888	"b""@RoboMai_ I'm all for calling out racist scum and dumb people but this situation ain't the racist one people want.. or dont want.. Idk."""
1159547322562486275	0.2486758983117945	0.1461015067580035	b'@survivetheark The shield skin is dumb'
1159547330762354689	0.1683101430237188	0.2071963646260179	get_tweets_single: failed to get tweet ID %s: %s1159547330762354689
1159547343575945217	0.5246355244042784	0.1065007574699318	b'Y\xe2\x80\x99all need an AR-15 to kill rabbits 3 months out the year??? maaaaaan fuck outttta here, kids are dying man'
1159547356137889794	0.5056164342159892	0.2772270761937667	get_tweets_single: failed to get tweet ID %s: %s1159547356137889794
1159547360109895684	0.3324662936828901	0.2484826731407837	b'Fuck it, three points Saturday against the Tommy Robinsons'
1159547368603291648	0.523885416158002	0.3063517930909543	get_tweets_single: failed to get tweet ID %s: %s1159547368603291648
1159547653899739136	0.5004522907747989	0.3337093718272106	b'Nothing better than being nauseous as fuck with a real bad headache and having to close :-)'
1159545560484814848	0.2351795865849426	0.2368661892649697	b'Acting like you don\xe2\x80\x99t care is Top 1 way to push me away. Show ur feelings fucken piece of shit'
1159548066380374016	0.1605146356472444	0.189280800129002	get_tweets_single: failed to get tweet ID %s: %s1159548066380374016
1159548070838718464	0.3655487056833277	0.255830809656204	get_tweets_single: failed to get tweet ID %s: %s1159548070838718464
1159548087712571392	0.2062082994823343	0.2163857715802804	b'@Stop_Trump20 He needs to be dropped on his fucking head . Sic ass people.'
1159548095035858944	0.2399535500839593	0.2138347866688632	"b""@TheTNHoller He's going to Hell."""
1159344414155653120	0.2077602771710277	0.2331081164052115	"b'some gay called me a ""sad ass wack ass"" person....little does he know, hes the same \xf0\x9f\x98\x8c'"
1159548413177806849	0.2314789748516901	0.2468280500765188	get_tweets_single: failed to get tweet ID %s: %s1159548413177806849
1159548450653888512	0.6169679268720688	0.1555696754160437	"b""@jsngcult Atleast I don't reply with Kpop shit literally all the fucking time"""
1159515159917944832	0.3863702519293708	0.2381446072780193	b'When the fuck is Plagues... | Walking Disease by Trash Talk going to be on Spotify though?'
1159548513698615297	0.3463248863787404	0.200836001182978	b'he said getting the stitches out didn\xe2\x80\x99t hurt at all so why would y\xe2\x80\x99all make shit up just to shit on bighit \xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'
1159548811582140416	0.6343268744772397	0.2336630701243612	get_tweets_single: failed to get tweet ID %s: %s1159548811582140416
1159548697874718720	0.2604530456696283	0.2719934739045139	b'You kno I love yo ass too death .. even tho I hate yo ways ! \xf0\x9f\x92\x9c'
1159548836517437440	0.3412598626434984	0.2174297712783043	get_tweets_single: failed to get tweet ID %s: %s1159548836517437440
1159548849201012736	0.1657494796627795	0.2040919359744842	b'@realDonaldTrump You are an absolute shame to all things good firstly your parents are immigrants and your wife is European what  an idiot'
1159548865940525057	0.1839953445993202	0.2324577705263593	b'You gotta be a whole pussy nigga to screen shot another niggas shit n send it to his babymomma\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ol desperate ass bitch nigga'
1159548878540201984	0.2105037208423674	0.2247603763778423	b'@SweeepsCS Bradley imma need you to shut the hell up'
1159548883019558912	0.2144289801972325	0.235237642680086	b'Y\xe2\x80\x99all better stop giving these weirdo Niggas ideas \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/P7ilOldvD2'
1159548912207876098	0.2294415800502165	0.2357044762092405	get_tweets_single: failed to get tweet ID %s: %s1159548912207876098
